userId,content,boughtTime,voteCount,replyCount,starStep,creationTime,referenceName
22368647594,后视镜头特别大，，不介意的可以买,2025-02-09 00:27:49,0,1,3,2025-02-12 07:04:14,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22384081663,还是老样子，炫光问题,2025-02-14 20:21:10,0,1,3,2025-02-15 19:08:30,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
21639123602,"外形外观：曲面屏用着挺舒服的
拍照效果：晒照效果没的说，但是通病在强光特定角度有光晕光斑
待机时间：电量够用，我昨天忘记充电，轻度使用40个电撑了一天",2024-10-21 22:14:34,0,1,3,2024-10-25 23:13:31,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
21981868918,后边摄像头太突出，手握的时候不舒服,2024-12-20 23:26:06,1,1,3,2024-12-22 12:11:31,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
21661008771,整體不錯，如果拍照沒有眩光就滿分了,2024-10-14 21:17:43,1,1,3,2024-10-29 15:36:13,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
21631017548,拍照效果：我的圣光阿,2024-10-23 21:18:11,21,3,3,2024-10-24 21:48:45,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
21674611545,就想买个拍照效果好点的手机，但这手机拍照的颜色感觉怪怪的,2024-10-29 14:46:37,0,1,3,2024-10-31 10:38:14,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
21616809834,屏幕太次，看的眼睛不舒服,2024-10-16 14:44:24,3,1,3,2024-10-23 13:03:57,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
21617457695,照相炫光问题还没解决，握持镜头有些碍手，系统很好，拍照除了炫光都还不错,2024-10-21 14:00:07,4,3,3,2024-10-23 14:04:02,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
21632002573,说实话高管的话蛮伤人心，冲着摄影来，结果摄影拉了坨大的。那就试试ai吧：vivo X200系列手机摄影功能强大，高清摄像头捕捉丰富细节，智能美颜优化人脸，视频拍摄流畅稳定。性能卓越，日常使用和游戏流畅不卡顿。强烈推荐给摄影爱好者。不是我写的哦，是蓝心小v写的哈哈。,2024-10-14 21:27:54,2,1,3,2024-10-25 01:00:07,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
21749116520,拍照总体还行，长焦强的可怕。只是主摄有炫光，拍灯还散光。手机屏幕混用，但是不管是维信诺还是京东方都刺眼，京东方的会好一点点。,2024-11-03 22:11:35,2,2,3,2024-11-10 17:38:02,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22327368589,一般般，拍照有炫光，镜头特容易脏,2024-12-23 14:17:29,0,1,2,2025-01-28 09:36:21,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
21785292697,用着吧，确实挺流畅，看电量也很有用，但是我去当地官方旗舰店贴膜的时候，工作人员和我说屏幕有瑕疵，然后我充电的时候，原配充电器一直发热，这个是什么情况我不知道，我咨询客服，让我换货 可是我已经把信息都上传到这个手机，又换不了,2024-11-10 23:06:00,0,1,3,2024-11-14 23:08:53,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22270059770,确实有眼炫光！很头疼！不知道怎么解决,2025-01-13 20:10:14,0,2,2,2025-01-19 20:20:24,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
21711388792,没有什么可说的，对于保值无忧的服务很不满意。,2024-10-31 10:57:21,0,2,2,2024-11-06 15:33:26,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22269769992,不一样看的手机售卖价格不一样，一周起码亏几百，保价不了，血亏了,2025-01-05 14:20:36,0,1,3,2025-01-19 19:12:42,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
21646922498,"运行速度：运行速度确实丝滑，没的说。
外形外观：滚筒洗衣机外观，握在手里大小正好。
屏幕音效：待机状态下不错
待机时间：不用的话待机状态24小时毫无压力
拍照效果：夜景拍摄长焦镜头下拍出来的照片白炫光很明显
其他特色：系统更新之后就直接查询不到LCM ID 屏幕供应商信息 

花6500开个盲盒，夜景长焦拍摄白炫光明显。系统更新之后无法查询LCM ID 屏幕供应商信息 不知道到底是不是京东方的还是维信诺的还是三星的或者是华星的屏幕。

总而言之言而总之 第一个蓝厂手机 也是最后一个蓝厂手机  就当花6500买个教训了 反正用还是能用的 前提心里没有疙瘩",2024-10-19 08:24:30,4,1,3,2024-10-27 11:06:06,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
21619817529,膜贴歪了，隔应人，看着难受,2024-10-21 22:29:18,1,1,3,2024-10-23 18:32:59,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
21634473297,拖拉文字有残影，拍照有炫光。其它都挺好的。,2024-10-22 20:20:30,2,2,2,2024-10-25 12:57:34,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
21592665624,不支持品胜等快充，屏幕感觉模糊，手机感觉头重脚轻，笨重,2024-10-18 23:28:31,6,1,2,2024-10-20 11:21:49,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
21785472782,買vivo就是為了拍照，但拍照會眩光，很不開心,2024-10-14 21:22:40,1,2,2,2024-11-15 00:20:26,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
22186047996,发货很快，说实话很不惊艳，五千多手机，跟之前一千多vivo各方面差不多的感觉，特别后盖，很廉价。感觉就是一千多的vivo，堆了摄像头，加了无线通信，换了个屏。唯一还可以就是正面屏边小弧屏。其他的诸如电池也没感觉多耐用，正常用，也不怎么听歌玩游戏打电话，也就差不多一个白天，十几个小时吧，就没电了。宣传的三防级别都很高，也没感觉到，跟之前64的防水看不出区别感觉不到明显区别，，防尘级别宣传更高，后面特别镜头附近各种吸灰尘，算是彻底让我放弃vivo了。,2025-01-09 13:45:41,0,2,3,2025-01-12 18:49:38,vivo X200 Pro 12GB+256GB 钛色 国家补贴 蔡司2亿APO超级长焦 蓝晶×天玑9400 6000mAh蓝海电池手机
